
2019-02-04 14:31:44 SEVERE: Failed to connect to MySQL: (1044) Access denied for user 'sodcorg'@'localhost' to database 'zohooauth'
2019-02-04 14:31:44 SEVERE: Deleting  oauthtokens failed: () 
2019-02-04 14:31:44 SEVERE: Failed to connect to MySQL: (1044) Access denied for user 'sodcorg'@'localhost' to database 'zohooauth'
2019-02-04 14:31:44 SEVERE: OAuth token insertion failed: () 
2019-02-04 14:38:26 SEVERE: Failed to connect to MySQL: (1044) Access denied for user 'sodcorg'@'localhost' to database 'zohooauth'
2019-02-04 14:38:26 SEVERE: Deleting  oauthtokens failed: () 
2019-02-04 14:38:26 SEVERE: Failed to connect to MySQL: (1044) Access denied for user 'sodcorg'@'localhost' to database 'zohooauth'
2019-02-04 14:38:26 SEVERE: OAuth token insertion failed: () 
2019-02-04 14:41:14 SEVERE: Failed to connect to MySQL: (1044) Access denied for user 'sodcorg'@'localhost' to database 'HAHAzohooauth'
2019-02-04 14:41:14 SEVERE: Deleting  oauthtokens failed: () 
2019-02-04 14:41:14 SEVERE: Failed to connect to MySQL: (1044) Access denied for user 'sodcorg'@'localhost' to database 'HAHAzohooauth'
2019-02-04 14:41:14 SEVERE: OAuth token insertion failed: () 
2019-08-18 11:35:03 INFO: Access Token has expired. Hence refreshing.
2019-08-18 12:40:02 INFO: Access Token has expired. Hence refreshing.
2019-08-18 13:45:01 INFO: Access Token has expired. Hence refreshing.
2019-08-18 14:50:01 INFO: Access Token has expired. Hence refreshing.
2019-08-18 15:55:01 INFO: Access Token has expired. Hence refreshing.
2019-08-18 16:00:01 INFO: Access Token has expired. Hence refreshing.
2019-08-18 17:05:02 INFO: Access Token has expired. Hence refreshing.
2019-08-18 18:10:01 INFO: Access Token has expired. Hence refreshing.
2019-08-18 19:10:06 INFO: Access Token has expired. Hence refreshing.
2019-08-18 20:15:01 INFO: Access Token has expired. Hence refreshing.
2019-08-18 21:20:01 INFO: Access Token has expired. Hence refreshing.
2019-08-18 22:25:01 INFO: Access Token has expired. Hence refreshing.
2019-08-18 23:30:02 INFO: Access Token has expired. Hence refreshing.
2019-08-19 00:30:02 INFO: Access Token has expired. Hence refreshing.
2019-08-19 01:35:01 INFO: Access Token has expired. Hence refreshing.
2019-08-19 02:35:02 INFO: Access Token has expired. Hence refreshing.
2019-08-19 03:40:02 INFO: Access Token has expired. Hence refreshing.
2019-08-19 04:40:02 INFO: Access Token has expired. Hence refreshing.
2019-08-19 05:45:02 INFO: Access Token has expired. Hence refreshing.
2019-08-19 06:50:01 INFO: Access Token has expired. Hence refreshing.
2019-08-19 07:55:01 INFO: Access Token has expired. Hence refreshing.
2019-08-19 09:00:02 INFO: Access Token has expired. Hence refreshing.
2019-08-19 10:05:01 INFO: Access Token has expired. Hence refreshing.
2019-08-19 11:10:01 INFO: Access Token has expired. Hence refreshing.
2019-08-19 12:10:01 INFO: Access Token has expired. Hence refreshing.
2019-08-19 13:15:01 INFO: Access Token has expired. Hence refreshing.
2019-08-19 14:20:01 INFO: Access Token has expired. Hence refreshing.
2019-08-19 15:25:01 INFO: Access Token has expired. Hence refreshing.
2019-08-19 16:30:01 INFO: Access Token has expired. Hence refreshing.
2019-08-19 17:35:01 INFO: Access Token has expired. Hence refreshing.
2019-08-19 18:40:01 INFO: Access Token has expired. Hence refreshing.
2019-08-19 19:45:01 INFO: Access Token has expired. Hence refreshing.
2019-08-19 20:50:06 INFO: Access Token has expired. Hence refreshing.
2019-08-19 21:55:01 INFO: Access Token has expired. Hence refreshing.
2019-08-19 23:00:01 INFO: Access Token has expired. Hence refreshing.
2019-08-20 00:05:01 INFO: Access Token has expired. Hence refreshing.
2019-08-20 01:10:01 INFO: Access Token has expired. Hence refreshing.
2019-08-20 02:15:01 INFO: Access Token has expired. Hence refreshing.
2019-08-20 03:20:02 INFO: Access Token has expired. Hence refreshing.
2019-08-20 04:25:02 INFO: Access Token has expired. Hence refreshing.
2019-08-20 05:25:02 INFO: Access Token has expired. Hence refreshing.
2019-08-20 06:30:01 INFO: Access Token has expired. Hence refreshing.
2019-08-20 07:35:01 INFO: Access Token has expired. Hence refreshing.
2019-08-20 08:40:01 INFO: Access Token has expired. Hence refreshing.
2019-08-20 09:40:02 INFO: Access Token has expired. Hence refreshing.
2019-08-20 10:40:03 INFO: Access Token has expired. Hence refreshing.
2019-08-20 11:40:04 INFO: Access Token has expired. Hence refreshing.
2019-08-20 12:45:01 INFO: Access Token has expired. Hence refreshing.
2019-08-20 13:50:01 INFO: Access Token has expired. Hence refreshing.
2019-08-20 14:55:01 INFO: Access Token has expired. Hence refreshing.
2019-08-20 16:00:01 INFO: Access Token has expired. Hence refreshing.
2019-08-20 17:00:03 INFO: Access Token has expired. Hence refreshing.
2019-08-20 18:00:03 INFO: Access Token has expired. Hence refreshing.
2019-08-20 19:00:04 INFO: Access Token has expired. Hence refreshing.
2019-08-20 20:05:02 INFO: Access Token has expired. Hence refreshing.
2019-08-20 21:10:02 INFO: Access Token has expired. Hence refreshing.
2019-08-20 22:15:01 INFO: Access Token has expired. Hence refreshing.
2019-08-20 23:15:01 INFO: Access Token has expired. Hence refreshing.
2019-08-21 00:15:02 INFO: Access Token has expired. Hence refreshing.
2019-08-21 01:20:02 INFO: Access Token has expired. Hence refreshing.
2019-08-21 02:25:01 INFO: Access Token has expired. Hence refreshing.
2019-08-21 03:25:02 INFO: Access Token has expired. Hence refreshing.
2019-08-21 04:30:01 INFO: Access Token has expired. Hence refreshing.
2019-08-21 05:35:01 INFO: Access Token has expired. Hence refreshing.
2019-08-21 06:35:02 INFO: Access Token has expired. Hence refreshing.
2019-08-21 07:35:03 INFO: Access Token has expired. Hence refreshing.
2019-08-21 08:35:04 INFO: Access Token has expired. Hence refreshing.
2019-08-21 09:35:05 INFO: Access Token has expired. Hence refreshing.
2019-08-21 10:35:06 INFO: Access Token has expired. Hence refreshing.
2019-08-21 11:36:42 INFO: Access Token has expired. Hence refreshing.
2019-08-21 12:40:01 INFO: Access Token has expired. Hence refreshing.
2019-08-21 13:45:01 INFO: Access Token has expired. Hence refreshing.
2019-08-21 14:45:01 INFO: Access Token has expired. Hence refreshing.
2019-08-21 15:45:34 INFO: Access Token has expired. Hence refreshing.
2019-08-21 16:46:58 INFO: Access Token has expired. Hence refreshing.
2019-08-21 17:50:01 INFO: Access Token has expired. Hence refreshing.
2019-08-21 18:55:01 INFO: Access Token has expired. Hence refreshing.
2019-08-21 20:00:01 INFO: Access Token has expired. Hence refreshing.
2019-08-21 21:05:02 INFO: Access Token has expired. Hence refreshing.
2019-08-21 22:10:02 INFO: Access Token has expired. Hence refreshing.
2019-08-21 23:15:02 INFO: Access Token has expired. Hence refreshing.
2019-08-22 00:20:01 INFO: Access Token has expired. Hence refreshing.
2019-08-22 01:25:01 INFO: Access Token has expired. Hence refreshing.
2019-08-22 02:30:01 INFO: Access Token has expired. Hence refreshing.
2019-08-22 03:35:01 INFO: Access Token has expired. Hence refreshing.
2019-08-22 04:40:01 INFO: Access Token has expired. Hence refreshing.
2019-08-22 05:45:01 INFO: Access Token has expired. Hence refreshing.
2019-08-22 06:50:01 INFO: Access Token has expired. Hence refreshing.
2019-08-22 07:55:01 INFO: Access Token has expired. Hence refreshing.
2019-08-22 09:00:01 INFO: Access Token has expired. Hence refreshing.
2019-08-22 10:05:01 INFO: Access Token has expired. Hence refreshing.
2019-08-22 11:09:10 INFO: Access Token has expired. Hence refreshing.
2019-08-22 12:10:01 INFO: Access Token has expired. Hence refreshing.
2019-08-22 13:11:51 INFO: Access Token has expired. Hence refreshing.
2019-08-22 14:12:42 INFO: Access Token has expired. Hence refreshing.
2019-08-22 15:15:01 INFO: Access Token has expired. Hence refreshing.
2019-08-22 16:20:01 INFO: Access Token has expired. Hence refreshing.
2019-08-22 17:25:01 INFO: Access Token has expired. Hence refreshing.
2019-08-22 18:30:01 INFO: Access Token has expired. Hence refreshing.
2019-08-22 19:35:01 INFO: Access Token has expired. Hence refreshing.
2019-08-22 20:40:01 INFO: Access Token has expired. Hence refreshing.
2019-08-22 21:45:01 INFO: Access Token has expired. Hence refreshing.
2019-08-22 22:50:01 INFO: Access Token has expired. Hence refreshing.
2019-08-22 23:55:01 INFO: Access Token has expired. Hence refreshing.
2019-08-23 01:00:01 INFO: Access Token has expired. Hence refreshing.
2019-08-23 02:05:01 INFO: Access Token has expired. Hence refreshing.
2019-08-23 03:10:01 INFO: Access Token has expired. Hence refreshing.
2019-08-23 04:15:01 INFO: Access Token has expired. Hence refreshing.
2019-08-23 05:20:01 INFO: Access Token has expired. Hence refreshing.
2019-08-23 06:25:01 INFO: Access Token has expired. Hence refreshing.
2019-08-23 07:30:01 INFO: Access Token has expired. Hence refreshing.
2019-08-23 08:35:01 INFO: Access Token has expired. Hence refreshing.
2019-08-23 09:39:56 INFO: Access Token has expired. Hence refreshing.
2019-08-23 10:40:02 INFO: Access Token has expired. Hence refreshing.
2019-08-23 11:45:01 INFO: Access Token has expired. Hence refreshing.
2019-08-23 12:45:01 INFO: Access Token has expired. Hence refreshing.
2019-08-23 13:50:01 INFO: Access Token has expired. Hence refreshing.
2019-08-23 14:55:01 INFO: Access Token has expired. Hence refreshing.
2019-08-23 16:00:01 INFO: Access Token has expired. Hence refreshing.
2019-08-23 17:05:01 INFO: Access Token has expired. Hence refreshing.
2019-08-23 18:10:01 INFO: Access Token has expired. Hence refreshing.
2019-08-23 19:15:01 INFO: Access Token has expired. Hence refreshing.
2019-08-23 20:15:02 INFO: Access Token has expired. Hence refreshing.
2019-08-23 21:20:01 INFO: Access Token has expired. Hence refreshing.
2019-08-23 22:25:01 INFO: Access Token has expired. Hence refreshing.
2019-08-23 23:30:01 INFO: Access Token has expired. Hence refreshing.
2019-08-24 00:30:02 INFO: Access Token has expired. Hence refreshing.
2019-08-24 08:50:01 INFO: Access Token has expired. Hence refreshing.
2019-08-24 09:55:06 INFO: Access Token has expired. Hence refreshing.
2019-08-24 11:00:01 INFO: Access Token has expired. Hence refreshing.
2019-08-24 12:05:01 INFO: Access Token has expired. Hence refreshing.
2019-08-24 13:10:01 INFO: Access Token has expired. Hence refreshing.
2019-08-24 14:15:01 INFO: Access Token has expired. Hence refreshing.
2019-08-24 15:20:01 INFO: Access Token has expired. Hence refreshing.
2019-08-24 16:25:01 INFO: Access Token has expired. Hence refreshing.
2019-08-24 17:30:01 INFO: Access Token has expired. Hence refreshing.
2019-08-24 18:35:01 INFO: Access Token has expired. Hence refreshing.
2019-08-24 19:40:02 INFO: Access Token has expired. Hence refreshing.
2019-08-24 20:40:02 INFO: Access Token has expired. Hence refreshing.
2019-08-24 21:45:02 INFO: Access Token has expired. Hence refreshing.
2019-08-24 22:50:01 INFO: Access Token has expired. Hence refreshing.
2019-08-24 23:55:01 INFO: Access Token has expired. Hence refreshing.
2019-08-25 01:00:01 INFO: Access Token has expired. Hence refreshing.
2019-08-25 02:05:01 INFO: Access Token has expired. Hence refreshing.
2019-08-25 03:10:01 INFO: Access Token has expired. Hence refreshing.
2019-08-25 04:15:01 INFO: Access Token has expired. Hence refreshing.
2019-08-25 05:20:01 INFO: Access Token has expired. Hence refreshing.
2019-08-25 06:25:01 INFO: Access Token has expired. Hence refreshing.
2019-08-25 07:30:01 INFO: Access Token has expired. Hence refreshing.
2019-08-25 08:35:01 INFO: Access Token has expired. Hence refreshing.
2019-08-25 09:40:01 INFO: Access Token has expired. Hence refreshing.
2019-08-25 10:45:01 INFO: Access Token has expired. Hence refreshing.
2019-08-25 11:50:01 INFO: Access Token has expired. Hence refreshing.
2019-08-25 12:55:01 INFO: Access Token has expired. Hence refreshing.
2019-08-25 14:00:01 INFO: Access Token has expired. Hence refreshing.
2019-08-25 15:05:01 INFO: Access Token has expired. Hence refreshing.
2019-08-25 16:10:01 INFO: Access Token has expired. Hence refreshing.
2019-08-25 17:15:01 INFO: Access Token has expired. Hence refreshing.
2019-08-25 18:20:01 INFO: Access Token has expired. Hence refreshing.
2019-08-25 19:25:01 INFO: Access Token has expired. Hence refreshing.
2019-08-25 20:30:01 INFO: Access Token has expired. Hence refreshing.
2019-08-25 21:35:01 INFO: Access Token has expired. Hence refreshing.
2019-08-25 22:40:01 INFO: Access Token has expired. Hence refreshing.
2019-08-25 23:45:01 INFO: Access Token has expired. Hence refreshing.
2019-08-26 00:50:01 INFO: Access Token has expired. Hence refreshing.
2019-08-26 01:50:02 INFO: Access Token has expired. Hence refreshing.
2019-08-26 02:55:01 INFO: Access Token has expired. Hence refreshing.
2019-08-26 04:00:01 INFO: Access Token has expired. Hence refreshing.
2019-08-26 05:00:01 INFO: Access Token has expired. Hence refreshing.
2019-08-26 06:05:01 INFO: Access Token has expired. Hence refreshing.
2019-08-26 07:10:01 INFO: Access Token has expired. Hence refreshing.
2019-08-26 08:10:02 INFO: Access Token has expired. Hence refreshing.
2019-08-26 09:10:03 INFO: Access Token has expired. Hence refreshing.
2019-08-26 10:10:03 INFO: Access Token has expired. Hence refreshing.
2019-08-26 11:10:04 INFO: Access Token has expired. Hence refreshing.
2019-08-26 12:15:01 INFO: Access Token has expired. Hence refreshing.
2019-08-26 13:20:01 INFO: Access Token has expired. Hence refreshing.
2019-08-26 14:20:02 INFO: Access Token has expired. Hence refreshing.
2019-08-26 15:20:02 INFO: Access Token has expired. Hence refreshing.
2019-08-26 16:25:01 INFO: Access Token has expired. Hence refreshing.
2019-08-26 17:25:01 INFO: Access Token has expired. Hence refreshing.
2019-08-26 18:30:01 INFO: Access Token has expired. Hence refreshing.
2019-08-26 19:35:02 INFO: Access Token has expired. Hence refreshing.
2019-08-26 20:40:02 INFO: Access Token has expired. Hence refreshing.
2019-08-26 21:45:01 INFO: Access Token has expired. Hence refreshing.
2019-08-26 22:45:02 INFO: Access Token has expired. Hence refreshing.
2019-08-26 23:50:01 INFO: Access Token has expired. Hence refreshing.
2019-08-27 00:55:01 INFO: Access Token has expired. Hence refreshing.
2019-08-27 02:00:01 INFO: Access Token has expired. Hence refreshing.
2019-08-27 03:05:01 INFO: Access Token has expired. Hence refreshing.
2019-08-27 04:10:01 INFO: Access Token has expired. Hence refreshing.
2019-08-27 05:15:01 INFO: Access Token has expired. Hence refreshing.
2019-08-27 06:15:01 INFO: Access Token has expired. Hence refreshing.
2019-08-27 07:20:01 INFO: Access Token has expired. Hence refreshing.
2019-08-27 08:20:01 INFO: Access Token has expired. Hence refreshing.
2019-08-27 09:25:01 INFO: Access Token has expired. Hence refreshing.
2019-08-27 10:29:54 INFO: Access Token has expired. Hence refreshing.
2019-08-27 11:30:01 INFO: Access Token has expired. Hence refreshing.
2019-08-27 12:30:03 INFO: Access Token has expired. Hence refreshing.
2019-08-27 13:30:04 INFO: Access Token has expired. Hence refreshing.
2019-08-27 14:35:01 INFO: Access Token has expired. Hence refreshing.
2019-08-27 15:40:02 INFO: Access Token has expired. Hence refreshing.
2019-08-27 16:40:03 INFO: Access Token has expired. Hence refreshing.
2019-08-27 17:40:06 INFO: Access Token has expired. Hence refreshing.
2019-08-27 18:42:24 INFO: Access Token has expired. Hence refreshing.
2019-08-27 19:45:01 INFO: Access Token has expired. Hence refreshing.
2019-08-27 20:50:01 INFO: Access Token has expired. Hence refreshing.
2019-08-27 21:55:01 INFO: Access Token has expired. Hence refreshing.
2019-08-27 23:00:01 INFO: Access Token has expired. Hence refreshing.
2019-08-28 00:05:01 INFO: Access Token has expired. Hence refreshing.
2019-08-28 01:10:01 INFO: Access Token has expired. Hence refreshing.
2019-08-28 02:15:01 INFO: Access Token has expired. Hence refreshing.
2019-08-28 03:15:02 INFO: Access Token has expired. Hence refreshing.
2019-08-28 04:15:03 INFO: Access Token has expired. Hence refreshing.
2019-08-28 05:20:02 INFO: Access Token has expired. Hence refreshing.
2019-08-28 06:20:02 INFO: Access Token has expired. Hence refreshing.
2019-08-28 07:25:01 INFO: Access Token has expired. Hence refreshing.
2019-08-28 08:30:01 INFO: Access Token has expired. Hence refreshing.
2019-08-28 09:30:17 INFO: Access Token has expired. Hence refreshing.
2019-08-28 10:35:01 INFO: Access Token has expired. Hence refreshing.
2019-08-28 11:35:02 INFO: Access Token has expired. Hence refreshing.
2019-08-28 12:35:06 INFO: Access Token has expired. Hence refreshing.
2019-08-28 13:35:07 INFO: Access Token has expired. Hence refreshing.
2019-08-28 14:40:01 INFO: Access Token has expired. Hence refreshing.
2019-08-28 15:40:02 INFO: Access Token has expired. Hence refreshing.
2019-08-28 16:45:01 INFO: Access Token has expired. Hence refreshing.
2019-08-28 17:50:01 INFO: Access Token has expired. Hence refreshing.
2019-08-28 18:55:01 INFO: Access Token has expired. Hence refreshing.
2019-08-28 20:00:01 INFO: Access Token has expired. Hence refreshing.
2019-08-28 21:05:01 INFO: Access Token has expired. Hence refreshing.
2019-08-28 22:10:01 INFO: Access Token has expired. Hence refreshing.
2019-08-28 23:15:01 INFO: Access Token has expired. Hence refreshing.
2019-08-29 00:15:01 INFO: Access Token has expired. Hence refreshing.
2019-08-29 01:20:01 INFO: Access Token has expired. Hence refreshing.
2019-08-29 02:20:01 INFO: Access Token has expired. Hence refreshing.
2019-08-29 03:25:01 INFO: Access Token has expired. Hence refreshing.
2019-08-29 04:30:01 INFO: Access Token has expired. Hence refreshing.
2019-08-29 05:35:01 INFO: Access Token has expired. Hence refreshing.
2019-08-29 06:40:01 INFO: Access Token has expired. Hence refreshing.
2019-08-29 07:45:01 INFO: Access Token has expired. Hence refreshing.
2019-08-29 08:50:01 INFO: Access Token has expired. Hence refreshing.
2019-08-29 09:50:02 INFO: Access Token has expired. Hence refreshing.
2019-08-29 10:50:02 INFO: Access Token has expired. Hence refreshing.
2019-08-29 11:50:03 INFO: Access Token has expired. Hence refreshing.
2019-08-29 12:50:04 INFO: Access Token has expired. Hence refreshing.
2019-08-29 13:55:02 INFO: Access Token has expired. Hence refreshing.
2019-08-29 14:55:03 INFO: Access Token has expired. Hence refreshing.
2019-08-29 16:00:01 INFO: Access Token has expired. Hence refreshing.
2019-08-29 17:00:02 INFO: Access Token has expired. Hence refreshing.
2019-08-29 18:00:03 INFO: Access Token has expired. Hence refreshing.
